,node_id,TX_NUM,CHANNEL,GPS_UTC
3155,14,222,487700,1597575006
3156,14,223,487700,1597575022
3157,14,224,487100,1597575036
3158,14,225,487300,1597575048
3159,14,226,486700,1597575062
3160,14,227,486900,1597575075
3161,14,228,486300,1597575093
3162,14,229,486700,1597575109
3163,14,230,487500,1597575121
3164,14,231,486300,1597575131
3165,14,240,487300,1597575267
3166,14,241,487300,1597575277
3167,14,242,486700,1597575287
3168,14,243,486900,1597575303
3169,15,1,487100,1597571845
3170,15,2,486500,1597571865
3171,15,3,486500,1597571882
3172,15,4,487500,1597571893
3173,15,5,487700,1597571913
3174,15,6,487300,1597571929
3175,15,7,487300,1597571949
3176,15,8,486900,1597571959
3177,15,9,486900,1597571969
3178,15,10,486300,1597571988
3179,15,11,486700,1597572002
3180,15,12,487500,1597572020
3181,15,13,487700,1597572035
3182,15,14,487100,1597572045
3183,15,15,487300,1597572063
3184,15,16,486900,1597572080
3185,15,17,487100,1597572096
3186,15,18,486500,1597572116
3187,15,19,486500,1597572134
3188,15,20,487500,1597572145
3189,15,21,486300,1597572155
3190,15,22,487300,1597572173
3191,15,23,487300,1597572191
3192,15,24,486700,1597572208
3193,15,25,487100,1597572227
3194,15,26,486300,1597572245
3195,15,27,486500,1597572263
3196,15,28,487500,1597572280
3197,15,29,487700,1597572295
3198,15,30,487300,1597572310
3199,15,31,487300,1597572330
3200,15,32,486700,1597572347
3201,15,33,487100,1597572357
3202,15,34,486300,1597572374
3203,15,35,486700,1597572387
3204,15,36,487700,1597572406
3205,15,37,487700,1597572420
3206,15,38,487100,1597572436
3207,15,39,487500,1597572446
3208,15,40,486900,1597572457
3209,15,41,486900,1597572469
3210,15,42,486500,1597572480
3211,15,43,486500,1597572500
3212,15,44,487500,1597572519
3213,15,45,487700,1597572532
3214,15,46,487100,1597572551
3215,15,47,487500,1597572564
3216,15,48,486700,1597572575
3217,15,49,487100,1597572591
3218,15,50,486300,1597572609
3219,15,51,486700,1597572628
3220,15,52,487700,1597572640
3221,15,53,487700,1597572657
3222,15,54,487100,1597572669
3223,15,55,487300,1597572686
3224,15,56,486700,1597572703
3225,15,57,486900,1597572721
3226,15,58,486300,1597572738
3227,15,59,486700,1597572757
3228,15,60,487700,1597572775
3229,15,61,487700,1597572790
3230,15,62,487100,1597572808
3231,15,63,487500,1597572819
3232,15,64,486900,1597572829
3233,15,65,487100,1597572847
3234,15,66,486300,1597572862
3235,15,67,486500,1597572880
3236,15,68,487700,1597572894
3237,15,69,487700,1597572906
3238,15,70,487100,1597572920
3239,15,71,487500,1597572939
3240,15,72,486700,1597572955
3241,15,73,487100,1597572975
3242,15,74,486300,1597572992
3243,15,75,486700,1597573003
3244,15,76,487700,1597573021
3245,15,77,486300,1597573040
3246,15,78,487300,1597573051
3247,15,79,487300,1597573062
3248,15,80,486900,1597573076
3249,15,81,487100,1597573096
3250,15,82,486300,1597573111
3251,15,83,486700,1597573123
3252,15,84,487500,1597573136
3253,15,85,486300,1597573148
3254,15,86,487100,1597573164
3255,15,87,487500,1597573184
3256,15,88,486700,1597573199
3257,15,89,486900,1597573211
3258,15,90,486300,1597573222
3259,15,91,486500,1597573234
3260,15,92,487700,1597573253
3261,15,93,487700,1597573273
3262,15,94,487300,1597573288
3263,15,95,487500,1597573299
3264,15,96,486900,1597573310
3265,15,97,486900,1597573326
3266,15,98,486300,1597573342
3267,15,99,486700,1597573357
3268,15,100,487500,1597573371
3269,15,101,486300,1597573388
3270,15,102,487300,1597573398
3271,15,103,487500,1597573408
3272,15,104,486900,1597573426
3273,15,105,486900,1597573444
3274,15,106,486500,1597573464
3275,15,107,486500,1597573476
