,node_id,TX_NUM,CHANNEL,GPS_UTC
111,3,48,487100,1597520442
112,3,49,487500,1597520566
113,3,50,486700,1597520667
114,3,51,487100,1597520770
115,3,52,486500,1597520902
116,3,53,486700,1597521010
117,3,54,487700,1597521130
118,3,55,486300,1597521244
119,3,56,487300,1597521347
120,3,57,487300,1597521469
121,3,58,486900,1597521586
122,4,31,486300,1597518047
123,4,32,486700,1597518147
124,4,33,487700,1597518278
125,4,34,486300,1597518410
126,4,35,487300,1597518532
127,4,36,487300,1597518662
128,4,37,486700,1597518790
129,4,38,486900,1597518901
130,4,39,486300,1597519014
131,4,40,486700,1597519114
132,4,41,487700,1597519242
133,4,42,486300,1597519350
134,4,43,487300,1597519454
135,4,44,487300,1597519572
136,4,45,486900,1597519693
137,4,46,486900,1597519819
138,4,47,486300,1597519932
139,4,48,486700,1597520060
140,4,49,487500,1597520196
141,4,50,486300,1597520302
142,4,51,487100,1597520422
143,4,52,487500,1597520554
144,4,53,486700,1597520694
145,4,54,486900,1597520822
146,4,55,486500,1597520945
147,4,56,486500,1597521076
148,4,57,487700,1597521190
149,4,58,486300,1597521299
150,4,59,487300,1597521415
151,4,60,487500,1597521518
152,5,32,486900,1597518046
153,5,33,486500,1597518146
154,5,34,486500,1597518262
155,5,35,487700,1597518371
156,5,36,486300,1597518500
157,5,37,487100,1597518609
158,5,38,487300,1597518748
159,5,39,486700,1597518856
160,5,40,487100,1597518969
161,5,41,487100,1597519090
162,5,42,487100,1597519217
163,5,43,487100,1597519347
164,5,44,487100,1597519484
165,5,45,487100,1597519591
166,5,46,487100,1597519691
167,5,47,487100,1597519802
168,5,48,487100,1597519912
169,5,49,487100,1597520025
170,5,50,487100,1597520158
171,5,51,487100,1597520258
172,5,52,487100,1597520373
173,5,53,487100,1597520476
174,5,54,487100,1597520610
175,5,55,487100,1597520745
176,5,56,487100,1597520875
177,5,57,487100,1597520983
178,5,58,487100,1597521101
179,5,59,487100,1597521232
180,5,60,487100,1597521341
181,5,61,487100,1597521468
182,5,62,487100,1597521598
183,6,28,486300,1597518101
184,6,29,486500,1597518213
185,6,30,487700,1597518319
186,6,31,487700,1597518421
187,6,32,487300,1597518546
188,6,33,487300,1597518669
189,6,34,486700,1597518782
190,6,35,486900,1597518884
191,6,36,486500,1597518991
192,6,37,486500,1597519125
193,6,38,487500,1597519231
194,6,39,487700,1597519339
195,6,40,487100,1597519467
196,6,41,487300,1597519576
197,6,42,486900,1597519708
198,6,43,487100,1597519847
199,6,44,486500,1597519962
200,6,45,486500,1597520087
201,6,46,487500,1597520208
202,6,47,486300,1597520338
203,6,48,487300,1597520446
204,6,49,487300,1597520564
205,6,50,486700,1597520666
206,6,51,486900,1597520768
207,6,52,486500,1597520887
208,6,53,486700,1597521024
209,6,54,487700,1597521156
210,6,55,487700,1597521263
211,6,56,487100,1597521400
