,node_id,TX_NUM,CHANNEL,GPS_UTC
1779,16,37,486700,1597561205
1780,16,38,487700,1597561333
1781,16,39,486300,1597561438
1782,16,40,487100,1597561546
1783,16,41,487500,1597561670
1784,16,42,486700,1597561782
1785,16,43,486900,1597561921
1786,16,44,486300,1597562031
1787,16,45,486700,1597562155
1788,16,46,487700,1597562290
1789,16,47,486300,1597562399
1790,16,48,487300,1597562527
1791,16,49,487300,1597562635
1792,16,50,486900,1597562744
1793,16,51,486900,1597562849
1794,16,52,486300,1597562976
1795,16,53,486700,1597563102
1796,16,54,487500,1597563237
1797,16,55,486300,1597563357
1798,16,56,487100,1597563477
1799,16,57,487300,1597563599
1800,16,58,486700,1597563728
1801,16,59,486900,1597563856
1802,16,60,486500,1597563963
1803,16,61,486500,1597564077
1804,16,62,487700,1597564204
1805,16,63,487700,1597564329
1806,16,64,487300,1597564452
1807,16,65,487300,1597564586
1808,16,66,486700,1597564699
1809,16,67,486900,1597564812
1810,16,68,486300,1597564941
1811,16,69,486700,1597565069
1812,17,1,486900,1597513814
1813,17,2,486900,1597513950
1814,17,3,486300,1597514057
1815,17,4,486700,1597514196
1816,17,5,487500,1597514332
1817,17,6,486300,1597514436
1818,17,7,487300,1597514568
1819,17,8,487300,1597514681
1820,17,9,486700,1597514793
1821,17,10,487100,1597514907
1822,17,11,486300,1597515038
1823,17,12,486700,1597515159
1824,17,13,487500,1597515279
1825,17,14,486300,1597515394
1826,17,15,487300,1597515528
1827,17,16,487300,1597515665
1828,17,17,486900,1597515778
1829,17,18,487100,1597515912
1830,17,19,486300,1597516014
1831,17,20,486700,1597516147
1832,17,21,487500,1597516250
1833,17,22,486300,1597516385
1834,17,23,487300,1597516510
1835,17,24,487300,1597516642
1836,17,25,486900,1597516767
1837,17,26,487100,1597516901
1838,17,27,486500,1597517026
1839,17,28,486500,1597517145
1840,17,29,487500,1597517270
1841,17,30,487700,1597517384
1842,17,31,487100,1597517514
1843,17,32,487300,1597517652
1844,17,33,486900,1597517762
1845,17,34,486900,1597517898
1846,17,35,486500,1597518024
1847,17,36,486500,1597518131
1848,17,37,487500,1597518266
1849,17,38,486300,1597518370
1850,17,39,487100,1597518485
1851,17,40,487300,1597518602
1852,17,41,486900,1597518726
1853,17,42,487100,1597518837
1854,17,43,486300,1597518976
1855,17,44,486700,1597519112
1856,17,45,487700,1597519221
1857,17,46,487700,1597519356
1858,17,47,487100,1597519495
1859,17,48,487300,1597519606
1860,17,49,486900,1597519707
1861,17,50,487100,1597519814
1862,17,51,486300,1597519941
1863,17,52,486700,1597520068
1864,17,53,487500,1597520198
1865,17,54,486300,1597520321
1866,17,55,487300,1597520432
1867,17,56,487500,1597520549
1868,17,57,486900,1597520667
1869,17,58,486900,1597520775
1870,17,59,486300,1597520904
1871,17,60,486700,1597521040
1872,17,61,487500,1597521178
1873,17,62,487700,1597521289
1874,17,63,487100,1597521390
1875,17,64,487500,1597521510
1876,17,65,486900,1597521649
1877,17,66,486900,1597521754
1878,17,67,486500,1597521871
1879,17,68,486500,1597521984
1880,17,69,487500,1597522098
1881,17,70,486300,1597522216
1882,17,71,487100,1597522347
1883,17,72,487500,1597522463
1884,17,73,486900,1597522603
1885,17,74,487100,1597522716
1886,17,75,486300,1597522836
1887,17,76,486500,1597522958
1888,17,77,487500,1597523066
1889,17,78,486300,1597523188
1890,17,79,487100,1597523323
1891,17,80,487500,1597523460
